   8.6694720e-04   1.9121722e-04
   8.6686310e-04   1.9203201e-04
   8.6677776e-04   1.9286584e-04
   8.6669173e-04   1.9371257e-04
   8.6660527e-04   1.9456810e-04
   8.6651850e-04   1.9542971e-04
   8.6643148e-04   1.9629562e-04
   8.6634423e-04   1.9716468e-04
   8.6625676e-04   1.9803613e-04
   8.6616906e-04   1.9890951e-04
   8.6608114e-04   1.9978452e-04
   8.6599298e-04   2.0066097e-04
   8.6590457e-04   2.0153876e-04
   8.6581592e-04   2.0241784e-04
   8.6572702e-04   2.0329817e-04
   8.6563785e-04   2.0417975e-04
   8.6554842e-04   2.0506258e-04
   8.6545871e-04   2.0594668e-04
   8.6536872e-04   2.0683206e-04
   8.6527845e-04   2.0771874e-04
   8.6518790e-04   2.0860673e-04
   8.6509705e-04   2.0949607e-04
   8.6500590e-04   2.1038677e-04
   8.6491446e-04   2.1127884e-04
   8.6482270e-04   2.1217231e-04
   8.6473064e-04   2.1306720e-04
   8.6463827e-04   2.1396352e-04
   8.6454559e-04   2.1486128e-04
   8.6445258e-04   2.1576051e-04
   8.6435926e-04   2.1666122e-04
   8.6426561e-04   2.1756342e-04
   8.6417164e-04   2.1846712e-04
   8.6407733e-04   2.1937234e-04
   8.6398270e-04   2.2027908e-04
   8.6388773e-04   2.2118737e-04
   8.6379243e-04   2.2209720e-04
   8.6369679e-04   2.2300859e-04
   8.6360081e-04   2.2392155e-04
   8.6350449e-04   2.2483609e-04
   8.6340783e-04   2.2575221e-04
   8.6331082e-04   2.2666992e-04
   8.6321347e-04   2.2758922e-04
   8.6311577e-04   2.2851013e-04
   8.6301772e-04   2.2943265e-04
   8.6291933e-04   2.3035678e-04
   8.6282058e-04   2.3128253e-04
   8.6272148e-04   2.3220990e-04
   8.6262203e-04   2.3313890e-04
   8.6252222e-04   2.3406953e-04
   8.6242206e-04   2.3500179e-04
   8.6232154e-04   2.3593568e-04
   8.6222067e-04   2.3687121e-04
   8.6211944e-04   2.3780838e-04
   8.6201785e-04   2.3874719e-04
   8.6191590e-04   2.3968764e-04
   8.6181359e-04   2.4062973e-04
   8.6171092e-04   2.4157347e-04
   8.6160789e-04   2.4251884e-04
   8.6150450e-04   2.4346586e-04
   8.6140074e-04   2.4441452e-04
   8.6129663e-04   2.4536482e-04
   8.6119214e-04   2.4631675e-04
   8.6108730e-04   2.4727033e-04
   8.6098209e-04   2.4822555e-04
   8.6087652e-04   2.4918239e-04
