   5.8929664e-05   5.3929946e-06   1.2799110e-03
   5.8928951e-05   5.3929348e-06   1.2787478e-03
   5.8928271e-05   5.3928749e-06   1.2775840e-03
   5.8927625e-05   5.3928150e-06   1.2764197e-03
   5.8927015e-05   5.3927550e-06   1.2752549e-03
   5.8926439e-05   5.3926951e-06   1.2740895e-03
   5.8925900e-05   5.3926351e-06   1.2729237e-03
   5.8925397e-05   5.3925752e-06   1.2717573e-03
   5.8924930e-05   5.3925154e-06   1.2705905e-03
   5.8924500e-05   5.3924556e-06   1.2694231e-03
   5.8924108e-05   5.3923959e-06   1.2682553e-03
   5.8923754e-05   5.3923364e-06   1.2670870e-03
   5.8923439e-05   5.3922770e-06   1.2659183e-03
   5.8923162e-05   5.3922177e-06   1.2647491e-03
   5.8922924e-05   5.3921587e-06   1.2635794e-03
   5.8922726e-05   5.3920998e-06   1.2624093e-03
   5.8922568e-05   5.3920412e-06   1.2612388e-03
   5.8922449e-05   5.3919829e-06   1.2600679e-03
   5.8922372e-05   5.3919248e-06   1.2588966e-03
   5.8922335e-05   5.3918670e-06   1.2577248e-03
   5.8922340e-05   5.3918096e-06   1.2565526e-03
   5.8922387e-05   5.3917525e-06   1.2553801e-03
   5.8922475e-05   5.3916959e-06   1.2542072e-03
   5.8922605e-05   5.3916396e-06   1.2530339e-03
   5.8922778e-05   5.3915837e-06   1.2518602e-03
   5.8922994e-05   5.3915283e-06   1.2506862e-03
   5.8923253e-05   5.3914733e-06   1.2495118e-03
   5.8923554e-05   5.3914189e-06   1.2483370e-03
   5.8923900e-05   5.3913650e-06   1.2471620e-03
   5.8924289e-05   5.3913116e-06   1.2459866e-03
   5.8924722e-05   5.3912588e-06   1.2448108e-03
   5.8925200e-05   5.3912066e-06   1.2436348e-03
   5.8925721e-05   5.3911551e-06   1.2424584e-03
   5.8926287e-05   5.3911042e-06   1.2412817e-03
   5.8926898e-05   5.3910539e-06   1.2401048e-03
   5.8927554e-05   5.3910044e-06   1.2389275e-03
   5.8928255e-05   5.3909556e-06   1.2377500e-03
   5.8929000e-05   5.3909075e-06   1.2365722e-03
   5.8929791e-05   5.3908602e-06   1.2353941e-03
   5.8930628e-05   5.3908137e-06   1.2342157e-03
   5.8931509e-05   5.3907680e-06   1.2330371e-03
