   9.9700515e-04   2.3523476e-03   3.6546152e-04
   9.9672119e-04   2.3520704e-03   3.6696966e-04
   9.9643421e-04   2.3517894e-03   3.6851203e-04
   9.9614599e-04   2.3515063e-03   3.7007717e-04
   9.9585729e-04   2.3512220e-03   3.7165738e-04
   9.9556841e-04   2.3509371e-03   3.7324757e-04
   9.9527947e-04   2.3506515e-03   3.7484440e-04
   9.9499048e-04   2.3503655e-03   3.7644571e-04
   9.9470143e-04   2.3500790e-03   3.7805008e-04
   9.9441230e-04   2.3497920e-03   3.7965662e-04
   9.9412307e-04   2.3495046e-03   3.8126478e-04
   9.9383369e-04   2.3492166e-03   3.8287421e-04
   9.9354415e-04   2.3489281e-03   3.8448471e-04
   9.9325441e-04   2.3486391e-03   3.8609616e-04
   9.9296444e-04   2.3483495e-03   3.8770851e-04
   9.9267423e-04   2.3480593e-03   3.8932174e-04
   9.9238375e-04   2.3477685e-03   3.9093584e-04
   9.9209297e-04   2.3474770e-03   3.9255085e-04
   9.9180188e-04   2.3471849e-03   3.9416677e-04
   9.9151046e-04   2.3468922e-03   3.9578365e-04
   9.9121868e-04   2.3465988e-03   3.9740150e-04
   9.9092654e-04   2.3463047e-03   3.9902035e-04
   9.9063402e-04   2.3460098e-03   4.0064025e-04
   9.9034110e-04   2.3457143e-03   4.0226121e-04
   9.9004777e-04   2.3454181e-03   4.0388327e-04
   9.8975401e-04   2.3451211e-03   4.0550645e-04
   9.8945982e-04   2.3448233e-03   4.0713077e-04
   9.8916518e-04   2.3445248e-03   4.0875627e-04
   9.8887008e-04   2.3442255e-03   4.1038295e-04
   9.8857451e-04   2.3439255e-03   4.1201084e-04
   9.8827847e-04   2.3436246e-03   4.1363995e-04
   9.8798194e-04   2.3433230e-03   4.1527031e-04
   9.8768491e-04   2.3430206e-03   4.1690193e-04
   9.8738738e-04   2.3427173e-03   4.1853483e-04
   9.8708935e-04   2.3424132e-03   4.2016900e-04
   9.8679079e-04   2.3421084e-03   4.2180448e-04
   9.8649172e-04   2.3418027e-03   4.2344126e-04
   9.8619211e-04   2.3414961e-03   4.2507936e-04
   9.8589198e-04   2.3411888e-03   4.2671879e-04
   9.8559130e-04   2.3408805e-03   4.2835954e-04
   9.8529008e-04   2.3405715e-03   4.3000163e-04
   9.8498831e-04   2.3402616e-03   4.3164506e-04
   9.8468599e-04   2.3399508e-03   4.3328984e-04
   9.8438312e-04   2.3396392e-03   4.3493596e-04
   9.8407968e-04   2.3393267e-03   4.3658343e-04
   9.8377568e-04   2.3390134e-03   4.3823226e-04
   9.8347111e-04   2.3386992e-03   4.3988243e-04
   9.8316597e-04   2.3383841e-03   4.4153395e-04
   9.8286027e-04   2.3380681e-03   4.4318683e-04
   9.8255398e-04   2.3377513e-03   4.4484104e-04
   9.8224712e-04   2.3374336e-03   4.4649661e-04
   9.8193968e-04   2.3371150e-03   4.4815351e-04
   9.8163166e-04   2.3367956e-03   4.4981174e-04
   9.8132305e-04   2.3364752e-03   4.5147131e-04
   9.8101386e-04   2.3361540e-03   4.5313221e-04
   9.8070408e-04   2.3358319e-03   4.5479442e-04
   9.8039371e-04   2.3355089e-03   4.5645794e-04
   9.8008276e-04   2.3351850e-03   4.5812278e-04
   9.7977121e-04   2.3348602e-03   4.5978891e-04
   9.7945907e-04   2.3345345e-03   4.6145633e-04
   9.7914633e-04   2.3342080e-03   4.6312503e-04
   9.7883300e-04   2.3338805e-03   4.6479500e-04
   9.7851908e-04   2.3335522e-03   4.6646624e-04
   9.7820455e-04   2.3332229e-03   4.6813873e-04
   9.7788943e-04   2.3328928e-03   4.6981247e-04
   9.7757372e-04   2.3325618e-03   4.7148743e-04
   9.7725740e-04   2.3322298e-03   4.7316362e-04
   9.7694049e-04   2.3318970e-03   4.7484102e-04
   9.7662297e-04   2.3315633e-03   4.7651961e-04
   9.7630486e-04   2.3312287e-03   4.7819940e-04
   9.7598614e-04   2.3308931e-03   4.7988035e-04
   9.7566683e-04   2.3305567e-03   4.8156247e-04
   9.7534691e-04   2.3302194e-03   4.8324573e-04
