   1.0297680e-03   2.3802918e-03   3.8553975e-05
   1.0297686e-03   2.3802966e-03   3.8554898e-05
   1.0297692e-03   2.3803013e-03   3.8555829e-05
   1.0297698e-03   2.3803060e-03   3.8556769e-05
   1.0297704e-03   2.3803106e-03   3.8557717e-05
   1.0297711e-03   2.3803152e-03   3.8558674e-05
   1.0297717e-03   2.3803197e-03   3.8559639e-05
   1.0297724e-03   2.3803241e-03   3.8560613e-05
   1.0297731e-03   2.3803285e-03   3.8561596e-05
   1.0297737e-03   2.3803328e-03   3.8562587e-05
   1.0297744e-03   2.3803371e-03   3.8563587e-05
   1.0297751e-03   2.3803413e-03   3.8564596e-05
   1.0297758e-03   2.3803455e-03   3.8565615e-05
   1.0297765e-03   2.3803496e-03   3.8566642e-05
   1.0297772e-03   2.3803537e-03   3.8567678e-05
   1.0297779e-03   2.3803577e-03   3.8568724e-05
   1.0297786e-03   2.3803617e-03   3.8569779e-05
   1.0297793e-03   2.3803656e-03   3.8570843e-05
   1.0297800e-03   2.3803695e-03   3.8571917e-05
   1.0297807e-03   2.3803733e-03   3.8573000e-05
   1.0297815e-03   2.3803771e-03   3.8574093e-05
   1.0297822e-03   2.3803808e-03   3.8575195e-05
   1.0297830e-03   2.3803845e-03   3.8576308e-05
   1.0297837e-03   2.3803881e-03   3.8577430e-05
   1.0297844e-03   2.3803917e-03   3.8578562e-05
   1.0297852e-03   2.3803953e-03   3.8579704e-05
   1.0297860e-03   2.3803988e-03   3.8580856e-05
   1.0297867e-03   2.3804022e-03   3.8582018e-05
   1.0297875e-03   2.3804056e-03   3.8583191e-05
   1.0297882e-03   2.3804090e-03   3.8584374e-05
   1.0297890e-03   2.3804123e-03   3.8585567e-05
   1.0297898e-03   2.3804156e-03   3.8586771e-05
   1.0297905e-03   2.3804189e-03   3.8587985e-05
   1.0297913e-03   2.3804221e-03   3.8589210e-05
   1.0297921e-03   2.3804253e-03   3.8590446e-05
   1.0297929e-03   2.3804284e-03   3.8591692e-05
   1.0297936e-03   2.3804315e-03   3.8592950e-05
   1.0297944e-03   2.3804345e-03   3.8594218e-05
   1.0297952e-03   2.3804376e-03   3.8595498e-05
   1.0297960e-03   2.3804405e-03   3.8596788e-05
   1.0297967e-03   2.3804435e-03   3.8598090e-05
   1.0297975e-03   2.3804464e-03   3.8599404e-05
   1.0297983e-03   2.3804493e-03   3.8600729e-05
   1.0297991e-03   2.3804521e-03   3.8602065e-05
   1.0297998e-03   2.3804549e-03   3.8603413e-05
   1.0298006e-03   2.3804577e-03   3.8604773e-05
   1.0298014e-03   2.3804604e-03   3.8606144e-05
   1.0298021e-03   2.3804631e-03   3.8607528e-05
   1.0298029e-03   2.3804658e-03   3.8608924e-05
   1.0298036e-03   2.3804684e-03   3.8610331e-05
   1.0298044e-03   2.3804711e-03   3.8611751e-05
   1.0298052e-03   2.3804736e-03   3.8613183e-05
   1.0298059e-03   2.3804762e-03   3.8614628e-05
   1.0298066e-03   2.3804787e-03   3.8616085e-05
   1.0298074e-03   2.3804812e-03   3.8617555e-05
   1.0298081e-03   2.3804836e-03   3.8619038e-05
   1.0298088e-03   2.3804861e-03   3.8620533e-05
   1.0298096e-03   2.3804885e-03   3.8622041e-05
   1.0298103e-03   2.3804908e-03   3.8623563e-05
   1.0298110e-03   2.3804932e-03   3.8625097e-05
   1.0298117e-03   2.3804955e-03   3.8626645e-05
   1.0298124e-03   2.3804978e-03   3.8628206e-05
   1.0298131e-03   2.3805000e-03   3.8629781e-05
   1.0298137e-03   2.3805023e-03   3.8631369e-05
   1.0298144e-03   2.3805045e-03   3.8632971e-05
   1.0298151e-03   2.3805066e-03   3.8634586e-05
   1.0298157e-03   2.3805088e-03   3.8636216e-05
   1.0298164e-03   2.3805109e-03   3.8637859e-05
   1.0298170e-03   2.3805130e-03   3.8639517e-05
   1.0298176e-03   2.3805151e-03   3.8641189e-05
